Grid ID 2019,Easting,Northing,Zone,Borough,co2_Accidental Fires,co2_Agriculture,co2_Aviation,co2_Biomass,co2_Commercial Cooking,co2_Construction,co2_Forestry,co2_Gas Leakage,co2_Heat and Power Generation,co2_Industrial Processes,co2_Machinery,co2_Rail,co2_Resuspension,co2_River,co2_Road Transport,co2_Waste,nox,pm10,pm2.5,nox_hotspot
2266,524500,193500,Outer,Barnet,0.0,8.13629162736833,0.0,0.0,0.0,31.3735893,0.0,0.36748,2062.157181346686,0.0,1.41208048684974,0.0,0.0,0.0,358.167161293538,0.0,3.1863940265971715,0.5097534760826168,0.33718221187479097,0
2267,526500,193500,Outer,Barnet,0.0,2.29485182914848,0.0,0.0,0.0,345.5038662,0.0,0.9482,7443.9728959121085,7.873261611,7.53109704674542,0.0,0.0,0.0,5644.685128961738,0.0,19.502876191682603,4.941865827013104,2.563681497485761,0
2268,528500,193500,Outer,Barnet,0.0,1.66898301275708,0.0,0.0,0.0,91.54211673,0.0,0.15802,5185.616483365766,4.744736037,8.47248459641865,113.474758781,0.0,0.0,1503.9193763695807,0.0,9.400210238806661,2.084956452912382,1.5070008576536023,0
2269,530500,193500,Outer,Enfield,0.0,0.312931795690902,0.0,0.0,0.0,25.27078152,0.0,0.24985,9959.887491116286,0.283855363,10.1198311364871,0.0,0.0,0.0,2702.9221424544976,0.0,11.406373615661828,2.374792960601843,1.5665260534443546,0
2270,532500,193500,Outer,Enfield,0.0,3.96383409547562,0.0,0.0,0.0,15.47190705,0.0,0.0,6521.9079324584545,0.036109815,2.94183462682366,0.0,0.0,0.0,4571.235136380132,0.0,15.01640679740717,3.470427017349078,1.8468870028110767,0
2271,534500,193500,Outer,Enfield,0.0,0.0,0.0,0.0,0.0,62.91908868,0.0,0.12166,11681.595132411398,7.437010736,0.706034379804174,10.60700205,0.0,0.0,4249.006011842294,0.0,17.743244074595083,3.6902314034619,2.2562835806652655,0
2272,536500,193500,Outer,Enfield,0.0,0.282867836948988,0.0,0.0,0.0,31.3735893,0.0,0.36129,844.1418748899432,1.481629896,1.03708351476561,0.0,0.0,12.2168,4.106866381273955,0.0,5.861439306597274,0.1324091443344297,0.11395737051300901,0
2273,536500,193500,Outer,Waltham Forest,0.0,0.013016991744674,0.0,0.0,0.0,0.0,0.0,0.45382,1392.2448577423047,0.317836239,0.0477248465115564,0.0,0.0,0.0,904.9860163225659,0.0,3.1434700834341047,0.723704967918623,0.4399861982835315,0
2274,538500,193500,Outer,Waltham Forest,0.0,0.312931795690902,0.0,0.0,0.0,47.96291187,0.0,0.38255,8922.77258286062,0.744758333,7.88405434395039,2.858563066,0.0,0.0,2529.1368718258286,0.0,10.408458233525566,2.4066816930473527,1.589866687223938,0
2275,540500,193500,Non GLA,Non GLA,0.0,0.0243059981754584,0.0,0.0,0.0,0.0,0.0,0.0,1605.3530700625117,0.264457388,0.429576391190279,0.0,0.0,0.0,957.3978515214584,0.0,3.1061402631980486,0.6553403901634421,0.3306453079779568,0
2276,540500,193500,Outer,Redbridge,0.0,0.162812791635517,0.0,0.0,0.0,19.25392878,0.0,0.37764,3603.834294447051,0.684450073,2.87747552605531,0.0,0.0,0.0,2542.711738195802,0.0,8.19385914381155,1.6147015265850415,0.7641956825690118,0
2277,522500,191500,Outer,Barnet,0.0,3.12938662846361,0.0,0.0,0.0,176.2046434,0.0,0.26583,4993.750638766823,1.22310483,6.94282762501628,0.0,0.0,0.0,2029.7115479439617,0.0,8.390484581967948,9.715879601610158,1.6432705072503926,0
2278,524500,191500,Outer,Barnet,0.0,3.23369946631707,12.2222679398077,0.0,0.0,283.2405564,0.0,0.32148,4714.633637724073,7.01913684,4.7070014105337,0.0,0.0,0.0,2367.9206041095645,0.0,10.010943512893435,1.911038729225009,0.8900299242447156,0
2279,526500,191500,Outer,Barnet,0.0,0.938764783445116,9.06059754003279,0.0,0.0,102.6303168,0.0,0.566275692897669,9155.38778788362,2.343420135,7.41331282248811,0.0,0.0,0.0,4836.688419778168,0.0,17.75029423242551,3.4905697911556546,2.0387966030685143,0
2280,528500,191500,Outer,Enfield,0.0,0.0008875052000927,0.0,0.0,0.0,0.0,0.0,0.0,102.4889596034498,0.008727205,0.0028773624419418,104.772899021,0.0,0.0,134.49373866438785,0.0,1.428775212095624,0.14890898679719136,0.07340898800274281,0
2281,528500,191500,Outer,Barnet,0.0,0.295548188790179,0.0,0.0,0.0,0.0,0.0,0.185220053750945,2973.3656012379715,0.288893248,1.73859620535243,0.0,0.0,0.0,4305.248429779185,0.0,11.510181309760661,2.4274460567800182,0.9008690335814448,0
2282,536500,191500,Outer,Waltham Forest,0.0,0.118086709558513,0.0,0.0,0.0,0.0,0.0,0.0374266244093631,1687.9147355365483,6.068088505,0.125675820055145,0.0,0.0,0.0,4219.67415468256,0.0,10.880945280905152,2.3195203202409287,0.8495484814330205,0
2283,538500,191500,Outer,Waltham Forest,0.0,1.25173987207261,0.0,0.0,0.0,231.9314213,0.0,0.50237,9260.521158604994,11.41132534,2.35347222482347,2.838732347,0.0,0.0,2547.1185569585073,0.0,12.4441845412307,4.8470592597412905,2.2475049551484187,0
2284,540500,191500,Outer,Redbridge,0.0,0.208625675706915,44.6662339165507,0.0,0.0,94.12076791,0.0,0.50032,8964.335053231362,0.041957562,6.11910200122584,0.0,0.0,0.0,2652.654911513634,0.0,11.118527989522859,2.306619879400489,1.559433539465788,0
2285,542500,191500,Non GLA,Non GLA,0.0,0.0020153608412535,0.0,0.0,0.0,0.0,0.0,0.0,193.51009285172807,0.060877114,0.0040919695862841,0.0,0.0,0.0,83.76874066313346,0.0,0.2868012996861711,0.06284224540243476,0.03026240957826528,0
2286,542500,191500,Outer,Redbridge,0.0,1.95858887278533,0.0,0.0,0.0,0.0,0.0,0.32451,5073.541857943146,1.897938726,3.97705937382838,0.0,0.0,0.0,4451.796087008413,0.0,12.961168289352615,2.5991750950104713,1.4163976358297987,0
2287,544500,191500,Non GLA,Non GLA,0.0,0.0711564198651315,0.0,0.0,0.0,0.0,0.0,0.0,2004.7795169001085,0.269242423,0.634875992007807,0.0,0.0,0.0,378.2659803924435,0.0,1.7518055193964428,0.41030817383248314,0.2805898006173423,0
2288,544500,191500,Outer,Redbridge,0.0,0.647112212518086,1.31188226268293,0.0,0.0,71.60054764,0.0,0.46947,6715.208930689569,0.811943189,5.77367610597589,0.0,0.0,0.0,2100.090794961472,0.0,8.380741661063865,1.916079884858059,1.2674104048177224,0
2289,546500,191500,Outer,Redbridge,0.0,8.65797002041662,0.0,0.0,0.0,0.0,0.0,0.07243,1440.9614496197412,2.019003741,1.29442526224775,0.0,0.0,0.0,2022.0579109244904,0.0,6.586889292456844,1.3643682362469134,0.7228274501441591,0
2290,548500,191500,Outer,Redbridge,0.0,7.01145529531975,0.0,0.0,0.0,0.0,0.0,0.01417,673.8454993252956,0.0,0.363660080296874,0.0,0.0,0.0,1761.717954361332,0.0,5.6836388606431605,1.181245552973417,0.46292782442528624,0
2291,548500,191500,Outer,Barking and Dagenham,0.0,0.0041777683809243,0.0,0.0,0.0,0.0,0.0,0.0,34.59153331249347,0.0,0.0002169539657825,0.0,0.0,0.0,6.743134045290701,0.0,0.10100318877184433,0.02057894390272623,0.0098222317122702,0
2292,548500,191500,Outer,Havering,0.0,0.0899739186829095,0.0,0.0,0.0,31.3735893,0.0,0.0,383.5690001462028,0.0,0.0046666044145729,0.0,0.0,0.0,185.95470382626064,0.0,0.810028741355421,0.18366180961875173,0.10659578079279217,0
2293,550500,191500,Outer,Havering,0.0,0.0,0.0,0.0,0.0,0.687640313,0.0,0.40508,7186.32528467402,0.154368754,11.1791285594326,0.0,0.0,0.0,2290.3663006194383,0.0,8.731515511257331,2.388396962715551,1.5601435895042013,0
2294,552500,191500,Outer,Havering,0.0,7.19758954403828,0.0,0.0,0.0,22.26235515,0.0,0.11719,2789.708709355336,0.142910932,3.05955100061292,0.0,0.0,0.0,717.4215204303375,0.0,3.8471665384390152,0.9377550231630217,0.6660981577711824,0
2295,554500,191500,Outer,Havering,0.0,0.208625675706915,0.0,0.0,0.0,99.07850188,0.0,0.37076,6757.889961420287,20.27995038,10.0023786256292,0.0,0.0,0.0,4197.121324114871,0.0,14.7126259726506,3.643796563179806,2.1967749754836157,0
2296,556500,191500,Non GLA,Non GLA,0.0,0.704408174804982,0.0,0.0,0.0,0.0,0.0,0.0,275.63294999930133,0.0,0.198660306868523,111.9991329,0.0,0.0,35.14300530407351,0.0,1.0867441162968436,0.08008627940662819,0.05346198616690731,0
2297,556500,191500,Outer,Havering,0.0,2.48887733520542,0.0,0.0,0.0,41.34437385,0.0,0.02788,961.0938266789128,0.0,0.7019239816957,45.64358192,0.0,0.0,639.8762554681646,0.0,3.0250956057478464,0.4563782979057922,0.2297499712557713,0
2298,504500,190500,Non GLA,Non GLA,0.0,0.0748340801854485,0.0,0.0,0.0,0.0,0.0,0.0,35.31006336710828,0.165726306,0.0379032818443749,0.0,0.0,1.07259,2.186361951299792,0.0,0.115012059151888,0.024407189597242012,0.015492337008962697,0
2299,504500,190500,Outer,Hillingdon,0.0,3.94916674713094,0.0,0.0,0.0,49.32190454,0.0,0.17478,2404.7354090354293,1.20391033,2.00022342190386,0.0,0.0,4.51692,409.09184238682457,0.0,6.12511635957924,2.837037564608372,0.8300172828595249,0
2300,506500,190500,Outer,Hillingdon,0.0,8.55353700734263,7.46719005986288,0.0,0.0,0.0,0.0,0.0144,2139.1281674489433,0.007675421,0.470693774836614,0.0,0.0,0.0,85.3690560911127,0.0,5.641670725550786,0.47635568811450063,0.39837527832999864,0
2301,508500,190500,Outer,Hillingdon,0.0,2.81638616121812,0.0,0.0,0.0,203.0258026,0.0,0.08305,3210.444561275894,0.0,4.4715527474133,0.0,0.0,0.0,247.17394898105894,0.0,7.3894276470305,0.7202410493955224,0.4773838936873067,0
2302,510500,189500,Outer,Harrow,0.0,0.0001246538001812,0.0,0.0,0.0,0.0,0.0,0.0,80.8829215592827,0.002505115,0.0003283627590221,0.0,0.0,0.0,3.2321295157196834,0.0,0.042430694699903085,0.014225984824671564,0.0056497182798999,0
2303,510500,189500,Outer,Hillingdon,0.0,3.08998856330693,0.0,0.0,0.0,159.6717762,0.0,0.259,6328.070398740874,0.394330902,8.13354721629979,28.100828942,0.0,0.0,1633.2104603618948,0.0,11.596241972837678,5.721886746521505,1.6798240989101747,0
2304,512500,189500,Outer,Harrow,0.0,1.04311643565552,0.0,0.0,0.0,314.228029,0.0,0.41655,7523.697043390094,1.474221002,9.29621692148989,106.41732352,0.0,0.0,3035.967780306658,0.0,11.698599582753843,2.435892325750002,1.6049323068982513,0
2305,514500,189500,Outer,Harrow,0.0,1.04312912496452,0.0,0.0,0.0,342.1881423,0.0,0.47933,8216.484985901727,18.85122161,8.47260270649269,249.42516664000001,0.0,0.0,2694.7223137551714,0.0,13.653359484826213,4.176089930694909,1.8400559749654608,0
2306,516500,189500,Outer,Harrow,0.0,1.87760943489394,0.0,0.0,0.0,160.3016863,0.0,0.49493,9164.839319097298,45.38471951,8.707848655869,74.70190221,0.0,0.0,1972.1312462593467,0.0,11.68825374301298,17.922029627940734,3.312694963049724,0
2307,518500,189500,Outer,Harrow,0.0,0.233320563881741,0.0,0.0,0.0,81.90517867,0.0,0.52293,9032.247699131944,4.354147746,6.93114310428771,0.0,0.0,0.0,4101.14486844233,0.0,14.258859938454206,3.2015724213975894,1.8936452867071965,0
2308,518500,189500,Outer,Brent,0.0,0.005833349990517,0.0,0.0,0.0,97.95579931,0.0,0.0,1028.665650086933,0.688464745,0.173285069472964,0.0,0.0,0.0,1260.780552776956,0.0,4.1531439236540875,0.9373127200848107,0.5325200109402194,0
2309,520500,189500,Outer,Barnet,0.0,0.0,3.34036902122215,0.0,0.0,102.4466096,0.0,0.0,1968.5956339534912,2.190460428,0.187977627619008,0.0,0.0,0.0,1581.6752917580034,0.0,6.126930062227637,1.0954050358388698,0.6116961168646977,0
2310,520500,189500,Outer,Brent,0.0,0.0,18.1237073354995,0.0,0.0,545.2068468,0.0,0.46566,8829.073327445327,10.66254378,4.45407580709637,0.0,0.0,0.0,2882.3371566717033,0.0,16.863902433414612,5.915623660097189,1.9389309454846417,0
2311,522500,189500,Outer,Barnet,0.0,0.521564189267288,0.0,0.0,0.0,819.3343063,0.0,0.36278,8188.750238079288,2.307427293,5.06002655820674,845.65620718,0.0,0.0,11399.381271721599,0.0,43.2809870563867,11.36710705465428,3.3287285829500455,1
2312,524500,189500,Outer,Barnet,0.0,0.160003975766763,0.0,0.0,0.0,270.5252339,0.0,0.379878082677712,7373.570398912932,2.300573035,7.40460869639372,0.0,0.0,0.0,6258.295672459927,0.0,20.057504938945833,3.7617112738987104,1.736030209686066,0
2313,542500,189500,Outer,Redbridge,0.0,2.60782243919632,0.248189702692014,0.0,0.0,0.0,0.0,0.35956,8010.514457079322,0.32554359,6.11910200122584,0.0,0.0,0.0,3780.652456847734,0.0,12.946470353854577,2.9034791731395475,1.725373038207767,0
2314,544500,189500,Outer,Redbridge,0.0,2.81644811490324,0.0,0.0,0.0,62.74717861,0.0,0.38439,6431.552625325453,0.332899051,7.17817744424493,0.0,0.0,0.0,2776.0082731784487,0.0,10.545440438186747,3.067813767740945,2.2462509091769354,0
2315,546500,189500,Outer,Redbridge,0.0,4.90270561840233,0.0,0.0,0.0,0.0,0.0,0.0576,1395.9021377807512,0.600234554,2.58885052449551,0.0,0.0,0.0,5014.68819631452,0.0,13.82096864544805,2.918673295207117,1.257050154180115,0
2316,548500,189500,Outer,Havering,0.0,0.0005725117649042,0.0,0.0,0.0,0.0,0.0,0.0,17.42634692812492,0.010413421,0.0003601938428049,0.0,0.0,0.0,223.24032318700665,0.0,0.5597979371145049,0.13796028299181984,0.049884386741231045,0
2317,548500,189500,Outer,Barking and Dagenham,0.0,6.24293699929461,0.0,0.0,0.0,7.564043448,0.0,0.16776,3903.900705603338,1.087566247,3.92540422612975,0.0,0.0,0.0,5009.947289149125,0.0,17.252674570303892,3.1961987754050734,1.5229722067438873,0
2318,550500,189500,Outer,Havering,0.0,1.25175480067143,0.0,0.0,0.0,33.15643505,0.0,0.41499,6904.754906713467,64.49563135,5.7660768535528,0.0,0.0,0.0,7522.007696273264,0.0,23.117097577635658,5.427347300943245,2.9556071134062787,0
2319,552500,189500,Outer,Havering,0.0,0.312938513560373,0.0,0.0,0.0,95.73486697,0.0,0.45581,7193.331587522454,0.925982476,10.9437787402039,104.0486165,0.0,0.0,3765.5447972377533,0.0,13.877694910917288,2.9926659944491814,1.8085993253980213,0
2320,554500,189500,Outer,Havering,0.0,1.46038047637835,0.0,0.0,0.0,11.08820005,0.0,0.3054,5450.811645807225,0.365239364,9.64935347795616,0.0,0.0,0.0,5872.251514156331,0.0,15.84465303653406,3.3793876590887497,1.5551441255322485,0
2321,556500,189500,Outer,Havering,0.0,7.71906117599286,0.0,0.0,0.0,31.3735893,0.0,0.00638,728.3011326861783,0.167368153,1.6474311437385,0.0,0.0,0.0,2430.3136844470955,0.0,7.339175847548684,1.186952106075985,0.47032317467026913,0
2322,504500,188500,Non GLA,Non GLA,0.0,0.258953714492662,0.0,0.0,0.0,0.0,0.0,0.0,1003.0227231328578,0.071915748,0.417321423933916,0.0,0.0,0.0,1003.3799406369315,0.0,2.8158489723375566,0.7224188964906912,0.35074212224316104,0
2323,504500,188500,Outer,Hillingdon,0.0,0.48941022669,0.0,0.0,0.0,0.0,0.0,0.1066,1001.0525562018894,0.098866527,0.788717295250101,0.0,0.0,1.90288,244.174905725388,0.0,3.53902534069129,0.3768481717096051,0.2699177808443692,0
2324,506500,188500,Outer,Hillingdon,0.0,7.71904550096409,0.0,0.0,0.0,0.0,0.0,0.02088,1495.0635280612958,3.669988115,0.117673653124178,0.0,0.0,0.0,353.00458681852575,0.0,6.00579558438599,0.5595952833241753,0.38505090539021486,0
2325,508500,188500,Outer,Hillingdon,0.0,0.312931795690902,0.0,0.0,0.0,62.74717861,0.0,0.2517,5303.9650525211255,0.560023333,8.59008872375457,0.0,0.0,0.0,1949.2295642839565,0.0,11.859859978592064,2.212485340035456,1.4936773048407481,0
2326,558500,188500,Non GLA,Non GLA,0.0,1.56154935131945,0.0,0.0,0.0,0.0,0.0,0.0,259.1129988956287,4.845410199,0.1988881504156,0.0,0.0,0.0,2120.8211441737362,0.0,5.727090922121142,1.0163819144078774,0.33584338972202876,0
2327,558500,188500,Outer,Havering,0.0,1.67306598453548,0.0,0.0,0.0,0.0,0.0,0.05753,460.240823624323,5.01545199,0.213091515063508,0.0,0.0,0.0,17135.916516499306,0.0,32.392345048422,7.875949757711923,1.8614124148750897,1
2328,560500,188500,Non GLA,Non GLA,0.0,8.44915848365435,0.0,0.0,0.0,0.0,0.0,0.01677,856.1070768135098,4.136314683,0.823707195268253,0.0,0.0,0.0,92.1725039856076,0.0,1.4133993739869513,0.17939898492177903,0.1392145606311958,0
2329,510500,187500,Outer,Hillingdon,0.0,0.41725135141383,0.0,0.0,0.0,252.6960181,0.0,0.41915,8596.974839935629,1.501810138,10.8261034117595,0.0,0.0,0.0,2293.0342234800237,0.0,13.700821022870496,2.5886091696832567,1.88505710739338,0
2330,512500,187500,Outer,Harrow,0.0,0.834492999238425,0.0,0.0,0.0,121.6263804,0.0,0.42729,8179.534329484074,0.055045258,10.119931655699,0.0,0.0,0.0,2417.743988656227,0.0,9.96940207285237,2.9880727322665845,2.3278115387206135,0
2331,514500,187500,Outer,Harrow,0.0,3.12938662846361,16.3043874768981,0.0,0.0,71.77245772,0.0,0.42267,8051.465857574353,0.466628426,6.94282762501628,0.0,0.0,0.0,3374.4683794228954,0.0,12.533304197663762,2.857485118657943,1.6646836003463719,0
2332,516500,187500,Outer,Harrow,0.0,0.218651722677181,7.26578734528569,0.0,0.0,0.0,0.0,0.0,468.5546001176573,0.154725671,0.0548131262739181,4.349982202,0.0,0.0,1244.3331947583256,0.0,3.3866757243438075,0.7316989870660124,0.24551760956246063,0
2333,516500,187500,Outer,Brent,0.0,4.39286858994131,40.711943842661,0.0,0.0,26.05400598,0.0,0.09029,6319.23622233866,0.693520749,1.10123990178987,164.64417616,0.0,0.0,2595.4190509642094,0.0,14.895667362623094,2.303734407425562,1.0058135367064271,0
2334,518500,187500,Outer,Brent,0.0,0.834503449257602,0.0,0.0,0.0,92.31571209,0.0,0.47111,8164.823948835492,4.496918678,9.41400282106741,72.369362861,0.0,0.0,2833.9220139657973,0.0,12.86865131021934,2.6074870929405094,1.793870260233562,0
2335,520500,187500,Outer,Brent,0.0,0.730189864974203,0.0,0.0,0.0,18.22246831,0.0,0.4887,9688.327450031362,0.414649979,9.41400282106741,0.0,0.0,0.0,2532.594028569404,0.0,11.626942629277455,2.4894419697544072,1.6428345608692734,0
2336,522500,187500,Outer,Barnet,0.0,0.0,0.0,0.0,0.0,106.5842486,0.0,0.321068701554851,4025.7537893928506,3.349098386,1.44664988149792,704.68413376,0.0,0.0,8846.76670475882,0.0,29.619461502643325,5.470545549838658,2.526648528773079,1
2337,522500,187500,Outer,Brent,0.0,0.0,0.0,0.0,0.0,39.37049793,0.0,0.0,617.3368124991732,1.188653701,0.118563248149897,0.0,0.0,0.0,1996.841230073951,0.0,5.67253870489538,3.1902258314018326,0.6293253137573359,0
2338,542500,187500,Outer,Redbridge,0.0,0.560250906690002,0.0593173424908909,0.0,0.0,0.0,0.0,0.298911829073775,7372.414406487108,0.295488745,2.58712997065104,0.0,0.0,0.0,8573.58283523496,0.0,22.6367272386717,5.113270861707564,2.082215269378664,0
2339,544500,187500,Outer,Redbridge,0.0,0.208625675706915,0.0,0.0,0.0,74.09324378,0.0,0.55243,10830.83427764073,2.396905258,1.76512573836516,0.018545852,0.0,0.0,3267.393088165605,0.0,13.367930248416842,2.9068265636737878,2.1298084569851015,0
2340,546500,187500,Outer,Redbridge,0.0,0.104218041250925,0.0,0.0,0.0,339.2280357,0.0,0.55706,10775.326070213661,1.160357172,1.05811380922482,153.1861531,0.0,0.0,5261.878882681186,0.0,21.05480747318707,3.8101495061309665,1.966637305050689,0
2341,546500,187500,Outer,Barking and Dagenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.942186647683681,0.000524511,0.0,0.0,0.0,0.0,0.0,0.0,0.006241130894213216,0.009912579438408843,0.002292687923623451,0
2342,548500,187500,Outer,Barking and Dagenham,0.0,0.305721282458862,0.0,0.0,0.0,0.0,0.0,0.52808,8628.92838551906,843.1903894809091,2.1842590210944,146.9082477,0.0,0.0,2104.0227789164323,0.0,15.944820588555592,2.665435352947009,1.9152590141122665,0
2343,548500,187500,Outer,Havering,0.0,4.180007670748e-05,0.0,0.0,0.0,0.0,0.0,0.0,92.35748218114605,0.939831648,0.0003007199757371,3.782441227,0.0,0.0,28.286675477631633,0.0,0.16174284841572104,0.028803769710787866,0.013301838448315543,0
2344,550500,187500,Outer,Havering,0.0,1.53021795453737,0.0,0.0,0.0,89.39414142,0.0,0.30352,3711.457544353215,11.93732714,2.62387476857774,0.0,0.0,0.0,3565.625334103307,0.0,11.550887065924021,2.347631345872113,1.1242747390462586,0
2345,550500,187500,Outer,Barking and Dagenham,0.0,0.142772640574045,0.0,0.0,0.0,7.564043448,0.0,0.0,1898.735685461388,3.646304711,0.244812865373231,0.0,0.0,0.0,547.3595905845349,0.0,2.895720481634969,0.5832069028239758,0.4310450564656373,0
2346,552500,187500,Outer,Havering,0.0,0.208625675706915,0.0,0.0,0.0,67.90448096,0.0,0.47511,7923.484349737301,1.50216111,8.35492821570841,0.0,0.0,0.0,2895.9805020379176,0.0,12.0321835972168,2.4940631871138663,1.6041608741351785,0
2347,554500,187500,Outer,Havering,0.0,0.104312837853458,0.0,0.0,0.0,153.0859248,0.0,0.37612,6474.703587442185,2.756007988,10.5907535925309,1.646040035,0.0,0.0,1892.6216824544892,0.0,8.767268122770759,2.109348150685951,1.4855662259180724,0
2348,556500,187500,Outer,Havering,0.0,4.27677708761564,0.0,0.0,0.0,26.21628695,0.0,0.21218,3890.990561867798,1.604479122,6.35437559338543,0.0,0.0,0.0,1243.2931456455838,0.0,5.810812449163095,1.2859796640356531,0.7834228504956848,0
2349,504500,186500,Non GLA,Non GLA,0.0,6.36308609478068,0.0,0.0,0.0,0.0,0.0,0.08405,1989.2356164121763,0.0,3.29490081984157,0.0,0.0,0.0,1064.2463157652917,0.0,3.8810733914493256,0.8772721473477563,0.5015169037698874,0
2350,506500,186500,Outer,Hillingdon,0.0,5.42427055409956,0.0,0.0,0.0,194.4912713,0.0,0.13393,3066.6860380816806,0.3283517,5.17770188665112,0.0,0.0,0.0,2733.7957791213994,0.0,12.66850986242939,1.9492542514940274,1.052981268591951,0
2351,508500,186500,Outer,Hillingdon,0.0,2.60779108913879,0.0,0.0,0.0,937.4392058,0.0,0.16478,5327.708037878181,0.470143255,7.41343847150304,798.61067348,0.0,0.0,2497.285104565261,0.0,16.53936844285923,2.3134020317018957,1.502391698449206,0
2352,558500,186500,Outer,Havering,0.0,9.90972482108806,0.0,0.0,0.0,0.0,0.0,0.00715,288.2195173920058,1.579999364,0.117675328444377,0.0,0.0,0.0,14072.840300001637,0.0,26.918662530072858,5.659525555248489,1.1624376513093948,0
2353,560500,186500,Non GLA,Non GLA,0.0,0.145407538266499,0.0,0.0,0.0,0.0,0.0,0.0,16.111157080062657,0.0,0.0033137833538055,0.0,0.0,0.0,0.0,0.0,0.02381789727857179,0.01157287346103459,0.00393131658837067,0
2354,560500,186500,Outer,Havering,0.0,8.021452634484,0.0,0.0,0.0,0.0,0.0,0.01004,253.91096121925278,0.0,0.182807589484608,0.0,0.0,0.0,49.026784370109425,0.0,1.123599988882777,0.11816239550527677,0.09111915712704902,0
2355,510500,185500,Outer,Hillingdon,0.0,2.50347451913563,194.564955646607,0.0,0.0,277.3155462,0.0,0.25818,4850.645089428808,17.70464151,5.53064913193489,806.09464299,0.0,0.0,3491.0747079237567,0.0,19.169462302610825,2.697808772561912,1.4893520202557669,0
2356,512500,185500,Outer,Hillingdon,0.0,0.0,10.4379312124859,0.0,0.0,208.8063288,0.0,0.0,2031.342359734504,3.407598942,1.69772258079506,387.74692419300004,0.0,0.0,1384.8905975494554,0.0,8.267123214652345,8.577238874680177,1.4365091828724867,0
2357,512500,185500,Outer,Ealing,0.0,0.0,0.0,0.0,0.0,52.77639406,0.0,0.0,730.0921009112925,0.71877686,0.0755368371366959,0.0,0.0,0.0,238.60837875392056,0.0,1.2565249454355016,0.21481901623146404,0.1331652023731321,0
2358,512500,185500,Outer,Harrow,0.0,0.0,0.0,0.0,0.0,218.1420923,0.0,0.44581,4260.443088251703,3.796802889,2.10769269969536,318.804668869,0.0,0.0,887.7330547887174,0.0,5.54745364040085,1.1542450534975153,0.8749870685217125,0
2359,514500,185500,Outer,Harrow,0.0,0.162198479793905,0.0,0.0,0.0,33.43651024,0.0,0.0,1494.0443908096295,1.083603002,0.645228633178101,228.417657974,0.0,0.0,90.78585192451133,0.0,1.955550188377628,0.25206658888761724,0.2065026789463315,0
