TOID,nox,pm10,pm25,co2
osgb4000000027876065,4.89189824315958,0.2835329504915508,0.1800727197226171,2788.21899066172
osgb4000000027876066,5.44649692792726,0.4174674951414657,0.24524164332199921,3242.35420821429
osgb4000000027876088,0.753041538136002,0.11532948127021131,0.0578371816108489,327.357191650468
osgb4000000027876101,1.14753621788873,0.1862229898226439,0.0905859821691856,561.310987863205
osgb4000000027876102,3.02076910022624,0.25565560365621653,0.14680582432922432,1844.96583855204
osgb4000000027876103,0.70061139774342,0.10352163291095859,0.05073899886472649,321.818197494305
osgb4000000027876104,2.91799689307153,0.2481376660346477,0.1424388364694735,1792.0065937372
osgb4000000027876105,2.93037335878718,0.23439290337926771,0.1365612384487005,1789.13626883052
osgb4000000027876106,0.492252477385119,0.07062596622985925,0.03597919103580085,256.001539037973
osgb4000000027876107,2.09537637602054,0.3137091132943266,0.158147084532797,926.554916680507
osgb4000000027876173,6.55440136563695,0.31024481344088894,0.2052804877251556,3367.17928307369
osgb4000000027876175,7.07680351495471,0.3318352039846756,0.2197480693148821,3610.63352625977
osgb4000000027876185,6.02094380644958,0.6157297183310525,0.33713460988762217,3576.58926648897
osgb4000000027876186,3.8472704962833,0.1916552409280373,0.1262430035635334,2060.2328080955
osgb4000000027876187,1.03301048068232,0.0533893705567397,0.03501132739173362,571.720035123466
osgb4000000027876188,0.198199868084542,0.011710296541610269,0.007714771406542439,124.863858334948
osgb4000000027876189,0.535218746094745,0.06939140845577456,0.03644233108935032,292.728569441174
osgb4000000027876190,1.48008899372157,0.19344201807644062,0.1005660750950676,858.553446397211
osgb4000000027876191,0.427606341188985,0.0584988433350874,0.030285452917318732,254.994821060341
osgb4000000027876192,1.65291158413562,0.0828328935717565,0.0563809706233831,809.999363287241
osgb4000000027876193,3.9446550945806,0.1641300557957532,0.1150870024029286,1505.90541975301
osgb4000000027876194,2.12785422050404,0.09414188848616299,0.06548754177071489,857.559070734844
osgb4000000027876195,0.100409259993081,0.0059325075309387895,0.003908350169114576,63.256790917465
osgb4000000027876196,0.161230735484781,0.006842639166818031,0.004557979887566167,68.4455804591389
osgb4000000027876197,0.785378978040822,0.08845747724104389,0.0477906686067809,425.19299923168
osgb4000000027876199,4.43922951323908,0.21012566294409568,0.1390343905973274,2280.55634922738
osgb4000000027876201,7.02428640675801,0.32937264793457366,0.21811731425607073,3583.83893868128
osgb4000000027876202,7.02378193773687,0.3447311008280694,0.2273496061908592,3717.44701430346
osgb4000000027876204,0.620179054305604,0.11543320689198103,0.05680827287898911,270.059783753827
